"Course","Course code","Subject","Subject code","Link","Points","Levels"
"Matematik spets - Nivå 1","MATT100PX","Matematik spets","MATT","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MATT&courseCode=MATT100PX&version=3&tos=gy&origin=gy2025","100","MATT100PX"
"Materialteknik - Nivå 1","MATR1000X","Materialteknik","MATR","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MATR&courseCode=MATR1000X&version=1&tos=gy&origin=gy2025","100","MATR1000X,MATR2000X"
"Materialteknik - Nivå 2","MATR2000X","Materialteknik","MATR","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MATR&courseCode=MATR2000X&version=1&tos=gy&origin=gy2025","100","MATR1000X,MATR2000X"
"Matlagning - Nivå 1","MATG1000X","Matlagning","MATG","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MATG&courseCode=MATG1000X&version=2&tos=gy&origin=gy2025","100","MATG1000X,MATG2000X,MATG3000X,MATG4000X,MATG5000X"
"Matlagning - Nivå 2","MATG2000X","Matlagning","MATG","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MATG&courseCode=MATG2000X&version=2&tos=gy&origin=gy2025","100","MATG1000X,MATG2000X,MATG3000X,MATG4000X,MATG5000X"
"Matlagning - Nivå 3","MATG3000X","Matlagning","MATG","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MATG&courseCode=MATG3000X&version=2&tos=gy&origin=gy2025","200","MATG1000X,MATG2000X,MATG3000X,MATG4000X,MATG5000X"
"Matlagning - Nivå 4","MATG4000X","Matlagning","MATG","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MATG&courseCode=MATG4000X&version=2&tos=gy&origin=gy2025","200","MATG1000X,MATG2000X,MATG3000X,MATG4000X,MATG5000X"
"Matlagning - Nivå 5","MATG5000X","Matlagning","MATG","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MATG&courseCode=MATG5000X&version=2&tos=gy&origin=gy2025","200","MATG1000X,MATG2000X,MATG3000X,MATG4000X,MATG5000X"
"Mat och dryck i kombination - Nivå 1","MATD1000X","Mat och dryck i kombination","MATD","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MATD&courseCode=MATD1000X&version=1&tos=gy&origin=gy2025","100","MATD1000X,MATD2000X"
"Mat och dryck i kombination - Nivå 2","MATD2000X","Mat och dryck i kombination","MATD","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MATD&courseCode=MATD2000X&version=1&tos=gy&origin=gy2025","100","MATD1000X,MATD2000X"
"Medicinsk teknik - Nivå 1","MEDC100TX","Medicinsk teknik","MEDC","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MEDC&courseCode=MEDC100TX&version=1&tos=gy&origin=gy2025","100","MEDC100TX,MEDC200TX"
"Medicinsk teknik - Nivå 2","MEDC200TX","Medicinsk teknik","MEDC","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MEDC&courseCode=MEDC200TX&version=1&tos=gy&origin=gy2025","100","MEDC100TX,MEDC200TX"
"Medieproduktion - Nivå 1","MEDP1000X","Medieproduktion","MEDP","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MEDP&courseCode=MEDP1000X&version=1&tos=gy&origin=gy2025","100","MEDP1000X,MEDP2000X"
"Medieproduktion - Nivå 2","MEDP2000X","Medieproduktion","MEDP","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MEDP&courseCode=MEDP2000X&version=1&tos=gy&origin=gy2025","100","MEDP1000X,MEDP2000X"
"Medier, journalistik och kommunikation - Nivå 1","MEDI1000X","Medier, journalistik och kommunikation","MEDI","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MEDI&courseCode=MEDI1000X&version=1&tos=gy&origin=gy2025","100","MEDI1000X,MEDI2000X,MEDI3000X"
"Medier, journalistik och kommunikation - Nivå 2","MEDI2000X","Medier, journalistik och kommunikation","MEDI","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MEDI&courseCode=MEDI2000X&version=1&tos=gy&origin=gy2025","100","MEDI1000X,MEDI2000X,MEDI3000X"
"Medier, journalistik och kommunikation - Nivå 3","MEDI3000X","Medier, journalistik och kommunikation","MEDI","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MEDI&courseCode=MEDI3000X&version=1&tos=gy&origin=gy2025","100","MEDI1000X,MEDI2000X,MEDI3000X"
"Medieteori - Nivå 1","MEDT1000X","Medieteori","MEDT","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MEDT&courseCode=MEDT1000X&version=1&tos=gy&origin=gy2025","100","MEDT1000X,MEDT2000X"
"Medieteori - Nivå 2","MEDT2000X","Medieteori","MEDT","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MEDT&courseCode=MEDT2000X&version=1&tos=gy&origin=gy2025","100","MEDT1000X,MEDT2000X"
"Mekaniskt underhåll - Nivå 1","MEKA1000X","Mekaniskt underhåll","MEKA","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MEKA&courseCode=MEKA1000X&version=1&tos=gy&origin=gy2025","100","MEKA1000X,MEKA2000X"
"Mekaniskt underhåll - Nivå 2","MEKA2000X","Mekaniskt underhåll","MEKA","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MEKA&courseCode=MEKA2000X&version=1&tos=gy&origin=gy2025","100","MEKA1000X,MEKA2000X"
"Miljöcertifierad byggnation - Nivå 1","MILC100TX","Miljöcertifierad byggnation","MILC","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MILC&courseCode=MILC100TX&version=1&tos=gy&origin=gy2025","100","MILC100TX"
"Miljö- och energikunskap - Nivå 1","MILJ1000X","Miljö- och energikunskap","MILJ","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MILJ&courseCode=MILJ1000X&version=1&tos=gy&origin=gy2025","100","MILJ1000X,MILJ2000X"
"Miljö- och energikunskap - Nivå 2","MILJ2000X","Miljö- och energikunskap","MILJ","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MILJ&courseCode=MILJ2000X&version=1&tos=gy&origin=gy2025","100","MILJ1000X,MILJ2000X"
"Miljö- och vattenteknik - Nivå 1","MILO1000X","Miljö- och vattenteknik","MILO","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MILO&courseCode=MILO1000X&version=1&tos=gy&origin=gy2025","100","MILO1000X,MILO2000X"
"Miljö- och vattenteknik - Nivå 2","MILO2000X","Miljö- och vattenteknik","MILO","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MILO&courseCode=MILO2000X&version=1&tos=gy&origin=gy2025","200","MILO1000X,MILO2000X"
"Mjukvarudesign - Nivå 1","MJUV100TX","Mjukvarudesign","MJUV","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MJUV&courseCode=MJUV100TX&version=1&tos=gy&origin=gy2025","100","MJUV100TX,MJUV200TX"
"Mjukvarudesign - Nivå 2","MJUV200TX","Mjukvarudesign","MJUV","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MJUV&courseCode=MJUV200TX&version=1&tos=gy&origin=gy2025","100","MJUV100TX,MJUV200TX"
"MMA-svetsning rör - Nivå 1","MMAS1000X","MMA-svetsning rör","MMAS","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MMAS&courseCode=MMAS1000X&version=1&tos=gy&origin=gy2025","200","MMAS1000X"
"Mobila maskiner – reparations- och systemteknik - Nivå 1","MOBI1000X","Mobila maskiner – reparations- och systemteknik","MOBI","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MOBI&courseCode=MOBI1000X&version=1&tos=gy&origin=gy2025","100","MOBI1000X,MOBI2000X"
"Mobila maskiner – reparations- och systemteknik - Nivå 2","MOBI2000X","Mobila maskiner – reparations- och systemteknik","MOBI","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MOBI&courseCode=MOBI2000X&version=1&tos=gy&origin=gy2025","100","MOBI1000X,MOBI2000X"
"Mobila maskiner – system- och diagnosteknik - Nivå 1","MOBL1000X","Mobila maskiner – system- och diagnosteknik","MOBL","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MOBL&courseCode=MOBL1000X&version=1&tos=gy&origin=gy2025","100","MOBL1000X,MOBL2000X,MOBL3000X"
"Mobila maskiner – system- och diagnosteknik - Nivå 2","MOBL2000X","Mobila maskiner – system- och diagnosteknik","MOBL","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MOBL&courseCode=MOBL2000X&version=1&tos=gy&origin=gy2025","100","MOBL1000X,MOBL2000X,MOBL3000X"
"Mobila maskiner – system- och diagnosteknik - Nivå 3","MOBL3000X","Mobila maskiner – system- och diagnosteknik","MOBL","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MOBL&courseCode=MOBL3000X&version=1&tos=gy&origin=gy2025","100","MOBL1000X,MOBL2000X,MOBL3000X"
"Modedesign och sömnad - Nivå 1a1","MODD1A10X","Modedesign och sömnad","MODD","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MODD&courseCode=MODD1A10X&version=1&tos=gy&origin=gy2025","100","MODD1A10X,MODD1A20X,MODD2000X,MODD3000X,MODD4000X"
"Modedesign och sömnad - Nivå 1a2","MODD1A20X","Modedesign och sömnad","MODD","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MODD&courseCode=MODD1A20X&version=1&tos=gy&origin=gy2025","100","MODD1A10X,MODD1A20X,MODD2000X,MODD3000X,MODD4000X"
"Modedesign och sömnad - Nivå 1b","MODD1B00X","Modedesign och sömnad","MODD","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MODD&courseCode=MODD1B00X&version=1&tos=gy&origin=gy2025","200","MODD1B00X,MODD2000X,MODD3000X,MODD4000X"
"Modedesign och sömnad - Nivå 2","MODD2000X","Modedesign och sömnad","MODD","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MODD&courseCode=MODD2000X&version=1&tos=gy&origin=gy2025","200","MODD1A10X,MODD1A20X,MODD1B00X,MODD2000X,MODD3000X,MODD4000X"
"Modedesign och sömnad - Nivå 3","MODD3000X","Modedesign och sömnad","MODD","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MODD&courseCode=MODD3000X&version=1&tos=gy&origin=gy2025","100","MODD1A10X,MODD1A20X,MODD1B00X,MODD2000X,MODD3000X,MODD4000X"
"Modedesign och sömnad - Nivå 4","MODD4000X","Modedesign och sömnad","MODD","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MODD&courseCode=MODD4000X&version=1&tos=gy&origin=gy2025","100","MODD1A10X,MODD1A20X,MODD1B00X,MODD2000X,MODD3000X,MODD4000X"
"Moderna språk – fortsättning - Nivå 1","MODO1000X","Moderna språk – fortsättning","MODO","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MODO&courseCode=MODO1000X&version=1&tos=gy&origin=gy2025","100","MODO1000X,MODO2000X"
"Moderna språk – fortsättning - Nivå 2","MODO2000X","Moderna språk – fortsättning","MODO","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MODO&courseCode=MODO2000X&version=1&tos=gy&origin=gy2025","100","MODO1000X,MODO2000X"
"Moderna språk – fördjupning - Nivå 1","MODF1000X","Moderna språk – fördjupning","MODF","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MODF&courseCode=MODF1000X&version=1&tos=gy&origin=gy2025","100","MODF1000X,MODF2000X,MODF3000X"
"Moderna språk – fördjupning - Nivå 2","MODF2000X","Moderna språk – fördjupning","MODF","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MODF&courseCode=MODF2000X&version=1&tos=gy&origin=gy2025","100","MODF1000X,MODF2000X,MODF3000X"
"Moderna språk – fördjupning - Nivå 3","MODF3000X","Moderna språk – fördjupning","MODF","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MODF&courseCode=MODF3000X&version=1&tos=gy&origin=gy2025","100","MODF1000X,MODF2000X,MODF3000X"
"Moderna språk – grund - Nivå 1","MODG1000X","Moderna språk – grund","MODG","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MODG&courseCode=MODG1000X&version=1&tos=gy&origin=gy2025","100","MODG1000X"
"Moderna språk – nybörjare - Nivå 1","MODY1000X","Moderna språk – nybörjare","MODY","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MODY&courseCode=MODY1000X&version=1&tos=gy&origin=gy2025","100","MODY1000X"
"Modersmål - Nivå 1","MODE1000X","Modersmål","MODE","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=MODE&courseCode=MODE1000X&version=1&tos=gy&origin=gy2025","100","MODE1000X,MODE2000X,MODE3000X"
